,appid,name,developer,publisher,positive,negative,average_playtime_from_2009,initialprice,languages,genre,release_year,Korean,indie,discount,positive_ratio,price_group
2663,290460,Legionwood 2: Rise of the Eternal's Realm - Director's Cut,Dark Gaia Studios,Degica,27,23,0.0,7074,English,Casual,2014,0,0,0,0.54,만원이하
2664,290490,The Flock,Vogelsap,Vogelsap,124,178,0.0,20065,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian",Action,2015,1,1,0,0.4105960264900662,2만원~ 3만원
2665,290510,GNOG,KO_OP,Double Fine Presents,656,57,3.0,11798,"English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Finnish, Japanese, Norwegian, Polish, Portuguese, Portuguese - Brazil, Russian, Swedish, Turkish",Adventure,2018,0,1,0,0.9200561009817672,만원~2만원
2666,290650,Time Ramesside (A New Reckoning),Panzer Gaming Studios,Panzer Gaming Studios,56,284,5.0,1169,English,Action,2015,0,1,0,0.16470588235294117,만원이하
2667,290690,Tonight We Riot,Pixel Pushers Union 512,Means Interactive,434,22,0.0,17703,"English, French, German, Japanese, Russian, Spanish - Latin America, Portuguese - Brazil",Action,2020,0,1,0,0.9517543859649122,만원~2만원
2668,290770,The Fall,Over The Moon,Over The Moon,3052,411,1.0,11798,"English, French, Italian, German, Spanish - Spain",Action,2014,0,1,0,0.8813167773606699,만원~2만원
2669,290790,Grey Goo,"Petroglyph, Six Foot","Six Foot, Grey Box",2712,1252,6.0,35418,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Polish",Strategy,2015,0,0,0,0.6841574167507568,3만원~4만원
2670,290890,You Must Build A Boat,EightyEightGames,EightyEightGames,781,163,12.0,5893,"English, French, Italian, German, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Spanish - Spain",Action,2015,1,1,0,0.8273305084745762,만원이하
2672,290990,Flower Shop: Summer In Fairbrook,Winter Wolves,Winter Wolves,83,39,2.0,17703,English,Casual,2014,0,1,0,0.680327868852459,만원~2만원
2673,291010,The Hat Man: Shadow Ward,Game Mechanics LLC,Big Fish Games,2276,1146,4.0,11798,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian",Action,2016,0,1,0,0.6651081239041496,만원~2만원
2674,291030,Always Remember Me,Winter Wolves,Winter Wolves,160,105,3.0,21246,English,Casual,2014,0,1,0,0.6037735849056604,2만원~ 3만원
2677,291070,Slip,Handsome Games,Handsome Games,88,23,0.0,1169,English,Action,2014,0,1,0,0.7927927927927928,만원이하
2679,291130,Akane the Kunoichi,Haruneko Entertainment,Haruneko Entertainment,353,375,2.0,3531,English,Action,2014,0,1,0,0.4848901098901099,만원이하
2680,291170,Royal Defense,"Good Games, Creobit",8Floor,218,73,5.0,5893,"English, Russian, Italian, German, Spanish - Spain, Dutch, Portuguese - Brazil",Casual,2014,0,1,0,0.7491408934707904,만원이하
2682,291270,Vitrum,9heads Game Studios,9heads Game Studios,28,38,5.0,2350,English,Action,2014,0,1,0,0.42424242424242425,만원이하
2683,291290,Motte Island,Gamebell Studio,One Aperture,66,18,0.0,5893,English,Adventure,2014,0,1,0,0.7857142857142857,만원이하
2684,291330,Final Slam 2,Josh Tam Universe,OtakuMaker SARL,102,373,3.0,4712,English,Action,2014,0,1,0,0.21473684210526317,만원이하
2686,291390,Three Dead Zed,Gentleman Squid Studio,Gentleman Squid Studio,107,52,3.0,7074,English,Action,2014,0,1,0,0.6729559748427673,만원이하
2689,291640,Mirror Mysteries 2,Gogii Games,Strategy First,48,30,3.0,5893,English,Adventure,2014,0,0,0,0.6153846153846154,만원이하
2690,291650,Pillars of Eternity,Obsidian Entertainment,Paradox Interactive,17556,2394,14.0,35418,"English, French, Italian, German, Spanish - Spain, Russian, Polish",RPG,2015,0,0,0,0.88,3만원~4만원
2691,291690,Empathy: Path of Whispers,Pixel Night,Iceberg Interactive,101,65,12.0,23608,"English, French, Italian, German, Spanish - Spain, Russian",Adventure,2017,0,1,1,0.608433734939759,2만원~ 3만원
2693,291710,The Lost Crown,Darkling Room,Iceberg Interactive,309,70,2.0,11798,"English, German",Adventure,2014,0,1,1,0.8153034300791556,만원~2만원
2694,291770,The Last Crown: Midnight Horror,Darkling Room,Iceberg Interactive,92,25,0.0,5893,"English, German",Adventure,2015,0,1,1,0.7863247863247863,만원이하
2695,291840,The Feud: Wild West Tactics,Galaxy Pest Control,Galaxy Pest Control,54,29,0.0,35418,English,RPG,2020,0,0,0,0.6506024096385542,3만원~4만원
2696,291910,Firefighters 2014,VIS - Visual Imagination Software,rondomedia GmbH,321,225,131.0,29513,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Turkish",Action,2014,0,0,0,0.5879120879120879,2만원~ 3만원
2698,291930,Industry Empire,Actalogic,rondomedia GmbH,82,149,79.0,14160,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Turkish",Simulation,2014,0,0,0,0.354978354978355,만원~2만원
2699,291960,Elminage Gothic,Starfish-SD Inc,Ghostlight LTD,120,58,0.0,11798,English,Action,2014,0,0,0,0.6741573033707865,만원~2만원
2700,292030,The Witcher 3: Wild Hunt,CD PROJEKT RED,CD PROJEKT RED,564744,14381,61.0,47228,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Traditional Chinese, Turkish, Simplified Chinese",RPG,2015,1,0,1,0.9751677099071876,4만원~5만원
2701,292060,Titanfall - The Final Hours,Geoff Keighley,Geoff Keighley,98,191,0.0,1169,English,Action,2014,0,0,0,0.3391003460207612,만원이하
2702,292090,Rube Works: The Official Rube Goldberg Invention Game,"Electric Eggplant, Kalani Games, Inc., HRG (Heirs of Rube Goldberg), Unity Games",Electric Eggplant,17,4,0.0,5893,"English, German, Spanish - Spain, French, Italian",Casual,2014,0,0,0,0.8095238095238095,만원이하
2703,292120,FINAL FANTASY XIII,Square Enix,Square Enix,10077,3525,22.0,18884,"English, French, Italian, German, Spanish - Spain",RPG,2014,0,0,0,0.7408469342743714,만원~2만원
2704,292140,FINAL FANTASY XIII-2,Square Enix,Square Enix,2512,1744,18.0,23608,"English, Japanese, French, Italian, German, Spanish - Spain",RPG,2014,0,0,0,0.5902255639097744,2만원~ 3만원
2705,292160,UFO: Aftermath,Altar Interactive,1C Entertainment,168,48,0.0,4712,"English, Russian, French, Italian, German, Spanish - Spain, Polish",Strategy,2014,0,0,0,0.7777777777777778,만원이하
2706,292200,Crazy Plant Shop,Filament Classic,Filament Classic,201,61,1.0,5893,English,Casual,2014,0,1,0,0.767175572519084,만원이하
2707,292240,"Spy Fox 2 ""Some Assembly Required""",Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",124,11,0.0,8255,"English, French, Dutch, German",Adventure,2014,0,0,0,0.9185185185185185,만원이하
2708,292280,Spy Fox In: Cheese Chase,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",28,17,0.0,5893,English,Adventure,2014,0,0,0,0.6222222222222222,만원이하
2710,292300,Spy Fox In: Hold the Mustard,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",11,17,0.0,5893,English,Adventure,2014,0,0,0,0.39285714285714285,만원이하
2713,292380,Racer 8,30.06 Studios Ltd,KPL,601,741,3.0,5893,English,Casual,2014,0,0,0,0.44783904619970194,만원이하
2714,292390,Realms of the Haunting,Gremlin Interactive,Funbox Media Ltd,343,106,1.0,3531,English,Action,2014,0,0,0,0.7639198218262806,만원이하
2715,292400,Unrest,Pyrodactyl,Pyrodactyl,128,60,6.0,11798,English,Adventure,2014,0,1,0,0.6808510638297872,만원~2만원
2716,292410,Street Racing Syndicate,Eutechnyx,Funbox Media Ltd,2674,532,3.0,3531,English,Racing,2014,0,0,0,0.834061135371179,만원이하
2717,292420,Panzer Elite Action Gold Edition,Zootfly,HandyGames,75,94,0.0,11798,"English, French, Italian, German, Spanish - Spain, Russian",Action,2014,0,0,0,0.4437869822485207,만원~2만원
2718,292480,Magical Battle Festa,Fly System,PLAYISM,229,132,1.0,11798,"English, Japanese",Action,2014,0,1,0,0.6343490304709142,만원~2만원
2719,292500,Kero Blaster,Studio Pixel,PLAYISM,954,64,8.0,11798,"English, Japanese, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese",Action,2015,0,1,0,0.93713163064833,만원~2만원
2720,292570,Chompy Chomp Chomp,Utopian World of Sandwiches,Utopian World of Sandwiches,388,166,4.0,2350,English,Action,2014,0,1,0,0.7003610108303249,만원이하
2721,292600,Duet,Kumobius,Kumobius,671,41,18.0,5893,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Russian",Action,2015,1,1,0,0.9424157303370787,만원이하
2723,292630,Uriel's Chasm,Rail Slave Games,KPL,477,2262,2.0,5893,English,Adventure,2014,0,1,0,0.1741511500547645,만원이하
2724,292660,Princess Isabella,Gogii Games,Strategy First,102,35,2.0,5893,English,Adventure,2014,0,0,0,0.7445255474452555,만원이하
2725,292670,Princess Isabella - Return of the Curse,Gogii Games,Strategy First,66,20,5.0,5893,English,Adventure,2014,0,0,0,0.7674418604651163,만원이하
2726,292730,Call of Duty: Infinite Warfare,Infinity Ward,Activision,11034,10794,27.0,70848,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",Action,2016,1,0,0,0.505497526113249,6만원 이상
2727,292760,Rise of Prussia Gold,Ageod,Slitherine Ltd.,23,11,0.0,23608,"English, French, German, Spanish - Spain",Strategy,2014,0,0,0,0.6764705882352942,2만원~ 3만원
2728,292780,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",215,6,1.0,8255,"English, German, Dutch, French",Adventure,1998,0,0,0,0.9728506787330317,만원이하
2729,292820,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",43,72,0.0,8255,English,Adventure,2014,0,0,0,0.3739130434782609,만원이하
2730,292840,Pajama Sam's Sock Works,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",43,6,0.0,5893,English,Casual,1999,0,0,0,0.8775510204081632,만원이하
2731,292860,Pajama Sam's Lost & Found,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",17,9,0.0,5893,English,Casual,1998,0,0,0,0.6538461538461539,만원이하
2732,292880,Robin's Quest,Gogii Games,Strategy First,96,14,3.0,5893,English,Adventure,2014,0,0,0,0.8727272727272727,만원이하
2733,292910,Deponia: The Complete Journey,Daedalic Entertainment,Daedalic Entertainment,4809,695,30.0,35418,"English, French, German, Russian, Italian, Polish",Adventure,2014,0,0,1,0.8737281976744186,3만원~4만원
2734,292930,Black Mirror I,"Future Games, Unknown Identity",THQ Nordic,780,169,4.0,11798,"English, German, Russian, French, Italian, Spanish - Spain, Czech, Polish",Adventure,2014,0,0,0,0.821917808219178,만원~2만원
2735,292990,NOBUNAGA'S AMBITION: Souzou (Traditional Chinese version),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",758,122,103.0,29513,Traditional Chinese,Strategy,2014,0,0,0,0.8613636363636363,2만원~ 3만원
2736,293160,AntharioN,Orphic Software,Orphic Software,117,56,0.0,17703,English,Adventure,2015,0,1,0,0.6763005780346821,만원~2만원
2737,293180,Overcast - Walden and the Werewolf,Microblast Games,SA Industry,1611,1066,5.0,1169,English,Action,2014,0,1,0,0.6017930519237953,만원이하
2738,293320,Coma: Mortuary,"Nova Dimension, Naga Entertainment","Naga Entertainment, Nova Dimension",477,428,6.0,7074,"English, Russian",Adventure,2014,0,1,0,0.5270718232044199,만원이하
2739,293340,The Good Life,immersionFX,Iceberg Interactive,77,69,0.0,11798,"English, German",Casual,2014,0,1,0,0.5273972602739726,만원~2만원
2740,293440,Elliot Quest,Ansimuz Games,PlayEveryWare,126,44,0.0,11798,"English, French, Italian, German, Spanish - Spain, Japanese",Action,2014,0,1,0,0.7411764705882353,만원~2만원
2742,293480,FRONTIERS,AAD Productions,AAD Productions,90,227,0.0,17703,English,Adventure,2020,0,1,0,0.28391167192429023,만원~2만원
2744,293600,Arson and Plunder: Unleashed,Chainsaw Syndicate,Headup Games,37,52,0.0,5893,"English, French, Italian, German, Spanish - Spain",Action,2015,0,1,0,0.4157303370786517,만원이하
2746,293660,TRI: Of Friendship and Madness,Rat King Entertainment,Rat King Entertainment,399,59,10.0,17703,"English, German, French, Spanish - Spain, Russian, Italian, Japanese",Adventure,2014,0,1,0,0.87117903930131,만원~2만원
2747,293720,Dark Raid,Vector Games,Vector Games,29,106,1.0,4712,"English, German, Spanish - Spain, Portuguese - Brazil, Russian, Turkish",Action,2014,0,1,0,0.21481481481481482,만원이하
